Step,external_noise_direct,external_noise_prefix,external_noise_direct_ma25,external_noise_prefix_ma25,self_noise_direct,self_noise_prefix,self_noise_direct_ma25,self_noise_prefix_ma25,random_noise_direct,random_noise_prefix,random_noise_direct_ma25,random_noise_prefix_ma25
257,0.9807692170143129,0.7083333134651184,0.8484859919548035,0.701797616481781,0.9739583134651184,0.671875,0.82625,0.489375,0.984375,0.984375,0.8410416626930237,0.81875
258,0.8520408272743225,0.699999988079071,0.8372428560256958,0.6856437706947327,0.8072916865348816,0.375,0.81375,0.478125,0.8177083134651184,0.765625,0.8289583277702331,0.80625
259,0.8697916865348816,0.6875,0.8352899146080017,0.6820723414421082,0.84375,0.46875,0.8147916674613953,0.479375,0.8489583134651184,0.828125,0.8256249952316285,0.806875
260,0.901960790157318,0.807692289352417,0.8308899140357972,0.6806437706947327,0.8854166865348816,0.40625,0.8102083349227905,0.476875,0.921875,0.84375,0.8216666603088378,0.801875
261,0.7300000190734863,0.5178571343421936,0.829180109500885,0.6706437706947327,0.6666666865348816,0.359375,0.8085416698455811,0.4775,0.6770833134651184,0.671875,0.8197916603088379,0.80125
262,0.9136363863945008,0.6666666865348816,0.8266663837432862,0.6716877269744873,0.9114583134651184,0.75,0.8075000047683716,0.48,0.8802083134651184,0.875,0.8199999952316284,0.8
263,0.7549999952316284,0.7321428656578064,0.8249697041511536,0.6743543934822083,0.7239583134651184,0.296875,0.8079166722297668,0.484375,0.734375,0.75,0.820208330154419,0.80125
264,0.8061224222183228,0.6499999761581421,0.8228844857215881,0.6713415718078614,0.8229166865348816,0.53125,0.8064583373069764,0.481875,0.8385416865348816,0.859375,0.8183333301544189,0.7975
265,0.765625,0.71875,0.8255335474014283,0.6749825978279114,0.734375,0.46875,0.809166669845581,0.48,0.7708333134651184,0.78125,0.8218749976158142,0.80125
266,0.8367347121238708,0.6833333373069763,0.8288276648521423,0.6815210604667663,0.828125,0.375,0.8106250023841858,0.485,0.8333333134651184,0.84375,0.824583330154419,0.804375
267,0.870192289352417,0.8541666865348816,0.8244521546363831,0.6801401090621948,0.8489583134651184,0.5625,0.8066666674613953,0.4775,0.8802083134651184,0.875,0.8181249952316284,0.798125
268,0.8214285969734192,0.6333333253860474,0.8248603200912475,0.6754734420776367,0.8125,0.328125,0.8041666674613953,0.47875,0.8333333134651184,0.75,0.8154166626930237,0.79625
269,0.8605769276618958,0.6875,0.8237517237663269,0.6734862637519836,0.875,0.65625,0.8035416674613952,0.476875,0.875,0.890625,0.8143749976158142,0.7975
270,0.6650000214576721,0.5,0.817120954990387,0.6730100750923157,0.6197916865348816,0.25,0.7954166674613953,0.47,0.6458333134651184,0.609375,0.8062499976158142,0.789375
271,0.6911764740943909,0.5,0.8182316303253174,0.6708434081077576,0.6875,0.46875,0.7974107146263123,0.475,0.6510416865348816,0.71875,0.8083333325386047,0.79125
272,0.8050000071525574,0.625,0.8138481259346009,0.6733434081077576,0.7916666865348816,0.484375,0.7934523820877075,0.473125,0.8020833134651184,0.75,0.8039583325386047,0.786875
273,0.8199999928474426,0.5,0.8087696933746338,0.6646071457862854,0.7916666865348816,0.53125,0.7874107146263123,0.47,0.7916666865348816,0.734375,0.7997916650772094,0.78375
274,0.7950000166893005,0.6607142686843872,0.8126309180259704,0.6692261934280396,0.7916666865348816,0.609375,0.792619047164917,0.48,0.8385416865348816,0.765625,0.805625,0.7875
275,0.7892156839370728,0.75,0.8120854616165161,0.6747023820877075,0.765625,0.546875,0.7905357146263122,0.47625,0.7916666865348816,0.796875,0.8072916674613952,0.78875
276,0.7892156839370728,0.6538461446762085,0.8131099510192871,0.6740833330154419,0.7864583134651184,0.46875,0.7934523820877075,0.48375,0.7916666865348816,0.75,0.8104166674613953,0.790625
277,0.8774510025978088,0.807692289352417,0.8144499588012696,0.6671742427349091,0.8802083134651184,0.53125,0.791994047164917,0.475,0.9010416865348816,0.875,0.80875,0.79
278,0.8823529481887817,0.7884615659713745,0.8164664673805236,0.6602424252033233,0.828125,0.609375,0.792619047164917,0.47125,0.84375,0.828125,0.8085416674613952,0.7875
279,0.7806122303009033,0.7333333492279053,0.8199782109260559,0.6547272741794586,0.7552083134651184,0.328125,0.7949107146263122,0.478125,0.7552083134651184,0.71875,0.8102083349227905,0.790625
280,0.8214285969734192,0.6666666865348816,0.8175234603881836,0.6482529151439667,0.7604166865348816,0.4375,0.7915773820877076,0.4775,0.765625,0.75,0.806041669845581,0.786875
281,0.9134615659713744,0.6041666865348816,0.8050663161277771,0.640062439441681,0.8958333134651184,0.40625,0.7790773820877075,0.478125,0.8854166865348816,0.921875,0.7933333373069763,0.775
282,0.8149999976158142,0.6964285969734192,0.8055411982536316,0.6412291049957275,0.7708333134651184,0.5,0.7774107146263123,0.474375,0.78125,0.78125,0.7931250047683716,0.770625
283,0.879807710647583,0.6458333134651184,0.8091411972045899,0.6490862488746643,0.8571428656578064,0.5,0.7809523797035217,0.483125,0.8697916865348816,0.8125,0.7983333396911622,0.774375
284,0.7602040767669678,0.75,0.816003942489624,0.6606247115135193,0.7447916865348816,0.421875,0.7872023797035217,0.486875,0.7395833134651184,0.71875,0.8064583396911621,0.778125
285,0.7749999761581421,0.5892857313156128,0.8228424048423767,0.6647913789749146,0.734375,0.328125,0.7930357122421264,0.494375,0.8177083134651184,0.765625,0.8120833396911621,0.7875
286,0.8265306353569031,0.6333333253860474,0.8276424050331116,0.6705056643486023,0.796875,0.609375,0.7982440447807312,0.499375,0.8229166865348816,0.765625,0.8179166722297668,0.795
287,0.8999999761581421,0.8035714030265808,0.8248620128631592,0.6633078622817993,0.859375,0.65625,0.7924107098579407,0.49125,0.921875,0.90625,0.8095833373069763,0.79375
288,0.7806122303009033,0.7166666388511658,0.8304933857917786,0.6683078622817993,0.796875,0.484375,0.7976190423965455,0.4925,0.8125,0.796875,0.8141666698455811,0.7975
289,0.8396226167678833,0.4772727191448211,0.8311696553230286,0.6694873499870301,0.7864583134651184,0.3125,0.796577377319336,0.490625,0.796875,0.84375,0.8139583349227906,0.798125
290,0.8160377144813538,0.5454545617103577,0.8268879413604736,0.6571796584129334,0.75,0.375,0.7886607122421264,0.4875,0.765625,0.71875,0.8075,0.78875
291,0.9245283007621764,0.5454545617103577,0.8233938241004943,0.6506411957740784,0.8854166865348816,0.546875,0.7857440447807312,0.4775,0.875,0.921875,0.8033333325386047,0.785
292,0.8088235259056091,0.692307710647583,0.826769335269928,0.6520221471786499,0.765625,0.546875,0.7899107122421265,0.481875,0.7760416865348816,0.78125,0.8085416674613952,0.79
293,0.5099999904632568,0.4285714328289032,0.8313631725311279,0.6592016339302063,0.5,0.34375,0.7949107122421265,0.488125,0.515625,0.453125,0.814375,0.795625
294,0.8724489808082581,0.7166666388511658,0.8295305919647217,0.6658041977882385,0.8333333134651184,0.5625,0.791369047164917,0.490625,0.8697916865348816,0.78125,0.8127083325386047,0.790625
295,0.7549999952316284,0.6964285969734192,0.8247737288475037,0.6579470539093017,0.7083333134651184,0.46875,0.7890773820877075,0.48875,0.7760416865348816,0.703125,0.8104166650772094,0.7875
296,0.8627451062202454,0.7884615659713745,0.8210099911689759,0.6594470548629761,0.84375,0.5625,0.7875,0.4925,0.8541666865348816,0.8125,0.8093749976158142,0.789375
297,0.9759615659713744,0.7291666865348816,0.8259079504013062,0.6574470543861389,0.9375,0.671875,0.7908333325386048,0.493125,0.9427083134651184,0.984375,0.8147916650772095,0.795
298,0.9399999976158142,0.6428571343421936,0.8303981471061707,0.6638756251335144,0.921875,0.65625,0.7972916650772095,0.498125,0.9375,0.921875,0.8172916650772095,0.8
299,0.7254902124404907,0.4807692170143127,0.8281702542304993,0.6685422921180725,0.6458333134651184,0.40625,0.7960416650772095,0.48875,0.6302083134651184,0.734375,0.8147916650772095,0.801875
300,0.9300000071525574,0.875,0.8286408424377442,0.6663994359970092,0.8958333134651184,0.578125,0.7974999976158142,0.48875,0.90625,0.890625,0.8139583325386047,0.800625
301,0.8061224222183228,0.6833333373069763,0.8303009676933288,0.6660661029815674,0.7604166865348816,0.421875,0.7960416650772095,0.488125,0.7864583134651184,0.765625,0.811875,0.798125
302,0.7704081535339355,0.5,0.8287568783760071,0.6789751946926117,0.6822916865348816,0.453125,0.7970833325386047,0.495625,0.7395833134651184,0.640625,0.811875,0.794375
303,0.7950000166893005,0.625,0.8291153693199158,0.6850141561031342,0.7552083134651184,0.359375,0.7991666650772095,0.505,0.7395833134651184,0.734375,0.8141666674613952,0.798125
304,0.8650000095367432,0.7678571343421936,0.8277946138381957,0.6941050636768341,0.859375,0.4375,0.7974999976158142,0.506875,0.8854166865348816,0.84375,0.8145833349227906,0.796875
305,0.936274528503418,0.8461538553237915,0.834013102054596,0.6997460877895355,0.8854166865348816,0.59375,0.8043749976158142,0.515,0.9114583134651184,0.890625,0.8214583349227905,0.803125
306,0.8676470518112183,0.7692307829856873,0.8466743278503418,0.7139365649223328,0.8072916865348816,0.46875,0.8177083301544189,0.52375,0.84375,0.796875,0.8333333349227905,0.8175
307,0.6960784196853638,0.5,0.8415722870826721,0.7059365653991699,0.7135416865348816,0.453125,0.8143749976158142,0.5225,0.7239583134651184,0.703125,0.8289583349227905,0.81625
308,0.7857142686843872,0.6833333373069763,0.8489722871780395,0.7059365653991699,0.8177083134651184,0.59375,0.8237499976158142,0.53,0.84375,0.859375,0.8352083349227906,0.825
309,0.8826530575752258,0.699999988079071,0.8442584013938904,0.7003981018066406,0.828125,0.4375,0.8199999976158142,0.530625,0.875,0.859375,0.8304166674613953,0.81875
310,0.8872548937797546,0.75,0.8361814761161804,0.6920647668838501,0.8958333134651184,0.453125,0.8114795899391174,0.5244166660308838,0.8802083134651184,0.890625,0.8218750023841858,0.8075
311,0.7708333134651184,0.75,0.8293814754486084,0.6870647668838501,0.765625,0.375,0.8025212574005127,0.5175416660308838,0.7604166865348816,0.8125,0.8162500023841858,0.80125
312,0.911764681339264,0.75,0.8311310982704163,0.6953339982032776,0.8958333134651184,0.65625,0.8068962574005127,0.5225416660308838,0.9010416865348816,0.875,0.8202083373069763,0.803125
313,0.8221153616905212,0.7083333134651184,0.8282168126106262,0.6936673307418824,0.7604166865348816,0.46875,0.806687924861908,0.5294166660308838,0.7604166865348816,0.734375,0.8187500047683716,0.8025
314,0.8010203838348389,0.800000011920929,0.8353949928283692,0.6963339972496033,0.8125,0.5,0.8150212574005127,0.5412916660308837,0.796875,0.75,0.8262500047683716,0.808125
315,0.824999988079071,0.6964285969734192,0.8332579112052918,0.6981521797180176,0.8020833134651184,0.609375,0.8154379224777222,0.5400416660308838,0.8229166865348816,0.8125,0.8233333396911621,0.810625
316,0.8915094137191772,0.7727272510528564,0.8356245779991149,0.6987771797180176,0.84375,0.59375,0.8189795899391175,0.5494166660308838,0.8854166865348816,0.890625,0.8270833396911621,0.815
317,0.9642857313156128,0.8333333134651184,0.8339657545089721,0.6972936630249024,0.9375,0.75,0.8181462574005127,0.5537916660308838,0.9479166865348816,0.9375,0.8247916722297668,0.811875
318,0.8265306353569031,0.7833333611488342,0.829114773273468,0.6863046526908875,0.8333333134651184,0.5625,0.8129379224777221,0.5562916660308838,0.8125,0.8125,0.8220833396911621,0.80875
319,0.7448979616165161,0.5166666507720947,0.8320559501647949,0.68553542137146,0.75,0.53125,0.8173129224777221,0.5681666660308838,0.7604166865348816,0.75,0.8254166722297669,0.8125
320,0.9399999976158142,0.6964285969734192,0.8394128131866455,0.6948211359977722,0.9427083134651184,0.65625,0.8225212550163269,0.5744166660308838,0.9322916865348816,0.921875,0.8314583396911621,0.818125
321,0.7448979616165161,0.6499999761581421,0.8408144307136536,0.6947605299949646,0.75,0.578125,0.8221045899391174,0.5756666660308838,0.734375,0.65625,0.8306250071525574,0.818125
322,0.7740384340286255,0.5208333134651184,0.8379572868347168,0.6920938634872437,0.7244898080825806,0.5166666507720947,0.8227295899391174,0.5737916660308838,0.7291666865348816,0.703125,0.8281250071525573,0.815625
323,0.7699999809265137,0.5178571343421936,0.8340670919418335,0.6899510073661804,0.6979166865348816,0.484375,0.8193962574005127,0.5794166660308838,0.796875,0.765625,0.8250000071525574,0.811875
324,0.7692307829856873,0.6875,0.839460175037384,0.6863146448135375,0.7552083134651184,0.53125,0.8250212574005127,0.5844166660308838,0.7291666865348816,0.78125,0.8304166722297669,0.81375
325,0.8571428656578064,0.8333333134651184,0.8364589762687683,0.6863146448135375,0.890625,0.75,0.8214795923233033,0.5775416660308837,0.8697916865348816,0.875,0.8256250047683715,0.81125
326,0.9855769276618958,0.75,0.8333702802658081,0.6813146448135377,0.96875,0.71875,0.8193962574005127,0.5737916660308838,0.9739583134651184,0.90625,0.8227083373069763,0.808125
327,0.7169811129570007,0.5454545617103577,0.8376756191253663,0.6793146443367004,0.6927083134651184,0.421875,0.8210629248619079,0.5775416660308837,0.6666666865348816,0.703125,0.8264583373069763,0.81375
328,0.8541666865348816,0.640625,0.8372246384620666,0.677611346244812,0.84375,0.59375,0.8202295923233032,0.5762916660308838,0.8333333134651184,0.84375,0.8241666698455811,0.81
329,0.8235294222831726,0.7307692170143127,0.837035961151123,0.6794295287132264,0.8385416865348816,0.546875,0.8221045923233032,0.5737916660308838,0.828125,0.765625,0.8239583349227906,0.81
330,0.8149999976158142,0.5714285969734192,0.8282604503631592,0.6667628622055054,0.7552083134651184,0.65625,0.8125212597846985,0.5631666660308838,0.84375,0.8125,0.8145833349227906,0.7975
331,0.9411764740943908,0.75,0.8296890211105347,0.662762861251831,0.9166666865348816,0.765625,0.8137712597846984,0.5681666660308838,0.9270833134651184,0.890625,0.8160416674613953,0.79875
332,0.8799999952316284,0.7321428656578064,0.8388726949691773,0.6774295282363891,0.84375,0.609375,0.8223129272460937,0.5662916660308838,0.875,0.84375,0.824375,0.8075
333,0.8207547068595886,0.6818181872367859,0.8364726948738098,0.6795723843574524,0.8072916865348816,0.625,0.818979594707489,0.5681666660308838,0.8229166865348816,0.859375,0.8214583325386048,0.8025
334,0.8112244606018066,0.6333333253860474,0.8438196325302124,0.6862390518188477,0.84375,0.390625,0.826479594707489,0.5744166660308838,0.8125,0.796875,0.8289583325386047,0.81375
335,0.7900000214576721,0.6964285969734192,0.8476580953598023,0.6925485754013061,0.8125,0.59375,0.8323979616165161,0.5877500009536744,0.8020833134651184,0.796875,0.8347916650772095,0.820625
336,0.9056603908538818,0.6590909361839294,0.8456336069107055,0.6965009570121765,0.90625,0.5,0.8330229616165161,0.5896250009536743,0.8958333134651184,0.859375,0.8331249976158142,0.819375
337,0.8367347121238708,0.75,0.8518643760681153,0.6990009570121765,0.8072916865348816,0.484375,0.8382312965393066,0.5946250009536743,0.78125,0.8125,0.8420833301544189,0.823125
338,0.7448979616165161,0.5833333134651184,0.8467453289031982,0.6856676244735718,0.7083333134651184,0.375,0.8323979640007019,0.5846250009536743,0.6875,0.65625,0.835833330154419,0.81625
339,0.9086538553237916,0.75,0.8442610263824463,0.6876676249504089,0.8541666865348816,0.59375,0.8315646314620971,0.5840000009536743,0.890625,0.890625,0.8339583301544189,0.816875
340,0.813725471496582,0.6538461446762085,0.8498410415649414,0.6918494415283203,0.78125,0.578125,0.8376062989234925,0.5996250009536743,0.765625,0.71875,0.840208330154419,0.821875
341,0.8867924809455872,0.8181818127632141,0.8488116288185119,0.6969936728477478,0.890625,0.53125,0.8342729663848877,0.6015000009536743,0.8802083134651184,0.890625,0.8387499976158143,0.82
342,0.7448979616165161,0.5166666507720947,0.849070451259613,0.6977629041671753,0.6979166865348816,0.484375,0.8340646314620972,0.6040000009536743,0.7135416865348816,0.625,0.8383333301544189,0.824375
343,0.8622449040412903,0.6833333373069763,0.8543550658226013,0.7049057602882385,0.8645833134651184,0.6875,0.8409396314620972,0.6121250009536743,0.8489583134651184,0.84375,0.8431249976158142,0.829375
344,0.9744898080825806,0.8833333253860474,0.851605966091156,0.7102390933036804,0.9635416865348816,0.484375,0.8382312965393066,0.5996250009536743,0.96875,0.96875,0.8412499976158142,0.83
345,0.8799999952316284,0.75,0.8496059656143189,0.7130962347984314,0.859375,0.703125,0.8380229640007019,0.6021250009536743,0.859375,0.796875,0.8391666650772095,0.83
346,0.9285714030265808,0.8166666626930237,0.8507757782936096,0.7129663634300232,0.9375,0.734375,0.8411479640007019,0.6021250009536743,0.921875,0.9375,0.840833330154419,0.830625
347,0.8700000047683716,0.6785714030265808,0.8507757782936096,0.7182996964454651,0.8724489808082581,0.8500000238418579,0.8388562965393066,0.6027500009536744,0.875,0.875,0.8412499976158142,0.8325
348,0.7193877696990967,0.6166666746139526,0.8503296232223511,0.7129425525665283,0.7135416865348816,0.53125,0.8361479640007019,0.6046250009536743,0.7552083134651184,0.734375,0.8391666650772095,0.830625
349,0.925000011920929,0.75,0.8485032081604004,0.7180074858665466,0.8854166865348816,0.65625,0.833647964000702,0.6083750009536744,0.953125,0.875,0.836875,0.82875
350,0.7291666865348816,0.5,0.8511122512817383,0.7187767171859741,0.7447916865348816,0.5,0.8382312965393066,0.6115000009536743,0.7135416865348816,0.703125,0.8422916674613953,0.831875
351,0.9234693646430968,0.800000011920929,0.8585712337493896,0.7308279991149902,0.9479166865348816,0.703125,0.8480229640007019,0.6246250009536743,0.9270833134651184,0.921875,0.8527083349227905,0.841875
352,0.8564814925193787,0.6499999761581421,0.8570167469978333,0.7339529991149902,0.84375,0.8125,0.8484396290779114,0.6333750009536743,0.8229166865348816,0.828125,0.8518750023841858,0.841875
353,0.8284313678741455,0.7692307829856873,0.8632677292823792,0.7449420094490051,0.7604166865348816,0.640625,0.8544812965393066,0.6396250009536744,0.796875,0.796875,0.8591666698455811,0.850625
354,0.8299999833106995,0.75,0.8553960299491883,0.7372147369384766,0.8333333134651184,0.609375,0.8459396290779114,0.6352500009536743,0.8177083134651184,0.875,0.8514583373069763,0.84125
355,0.9471153616905212,0.75,0.8599138379096984,0.7465480709075928,0.9270833134651184,0.859375,0.8526062941551209,0.6440000009536743,0.9635416865348816,0.9375,0.8575000023841858,0.85125
356,0.8724489808082581,0.8833333253860474,0.8558322048187256,0.7412147378921509,0.8489583134651184,0.453125,0.8486479616165161,0.6440000009536743,0.8802083134651184,0.90625,0.8554166698455811,0.85125
357,0.8299999833106995,0.8035714030265808,0.8522372269630432,0.723381404876709,0.8385416865348816,0.671875,0.8428146266937255,0.6508750009536743,0.8229166865348816,0.84375,0.8500000023841858,0.84375
358,0.8500000238418579,0.6785714030265808,0.8508108115196228,0.7179268598556519,0.8854166865348816,0.625,0.8415646266937256,0.6483750009536743,0.8645833134651184,0.875,0.8491666698455811,0.844375
359,0.8112244606018066,0.7666666507720947,0.8480679559707641,0.7152601933479309,0.7864583134651184,0.40625,0.8367729592323303,0.6433750009536743,0.8229166865348816,0.84375,0.8462500023841858,0.839375
360,0.7788461446762085,0.5625,0.843660113811493,0.7111942601203919,0.7447916865348816,0.640625,0.83125,0.633125,0.75,0.75,0.8402083349227906,0.83375
361,0.8600000143051147,0.7857142686843872,0.8526204514503479,0.7165275931358337,0.84375,0.59375,0.8391666650772095,0.639375,0.8385416865348816,0.8125,0.8475000023841858,0.840625
362,0.901960790157318,0.7692307829856873,0.8505224108695983,0.7134506702423096,0.921875,0.5625,0.8379166650772095,0.640625,0.9166666865348816,0.890625,0.8439583349227905,0.84125
363,0.9313725233078004,0.8846153616905212,0.8559711289405822,0.7176173377037048,0.953125,0.703125,0.841458330154419,0.645625,0.9479166865348816,0.90625,0.848125,0.845625
364,0.8697916865348816,0.828125,0.8549938917160034,0.7156173372268677,0.8645833134651184,0.8125,0.8406249952316284,0.6475,0.8697916865348816,0.890625,0.8475,0.84375
365,0.9700000286102296,0.9285714030265808,0.8582818007469177,0.7177991557121277,0.9322916865348816,0.734375,0.8452083277702331,0.638125,0.9479166865348816,0.9375,0.8504166650772095,0.84875
366,0.6899999976158142,0.625,0.8595676231384277,0.7111965918540955,0.6770833134651184,0.421875,0.847852885723114,0.6384999990463257,0.6875,0.65625,0.8510416650772095,0.84875
367,0.8578431606292725,0.75,0.860485270023346,0.7088889002799987,0.8645833134651184,0.703125,0.8488945531845092,0.6434999990463257,0.8645833134651184,0.875,0.8520833325386047,0.8475
368,0.7602040767669678,0.550000011920929,0.8570237326622009,0.7088889002799987,0.765625,0.6875,0.8436862206459046,0.6341249990463257,0.796875,0.84375,0.8466666650772094,0.84
369,0.8846153616905212,0.4375,0.8584002828598023,0.7043247985839843,0.8177083134651184,0.65625,0.845769555568695,0.6409999990463257,0.8333333134651184,0.78125,0.84625,0.8375
370,0.8443396091461182,0.6136363744735718,0.8568983960151673,0.696727397441864,0.828125,0.640625,0.8430612206459045,0.6353749990463257,0.8385416865348816,0.8125,0.84375,0.835625
371,0.8600000143051147,0.75,0.8560356497764587,0.6995845413208008,0.8177083134651184,0.609375,0.8393112206459046,0.6366249990463256,0.8489583134651184,0.8125,0.8410416674613953,0.831875
372,0.7598039507865906,0.5769230723381042,0.8562397336959839,0.6949178743362426,0.734375,0.59375,0.840144555568695,0.6447499990463257,0.7239583134651184,0.734375,0.8410416674613953,0.82875
373,0.9433962106704712,0.75,0.855685887336731,0.6974178743362427,0.9114583134651184,0.6875,0.8399362206459046,0.6403749990463257,0.9375,0.90625,0.8408333349227906,0.82625
374,0.8725489974021912,0.6730769276618958,0.8508692193031311,0.6859893035888672,0.8541666865348816,0.6875,0.8341028881072998,0.6347499990463257,0.8645833134651184,0.890625,0.836875,0.820625
375,0.8653846383094788,0.6041666865348816,0.8474830961227418,0.6852200722694397,0.8333333134651184,0.625,0.829064621925354,0.6382499980926514,0.8177083134651184,0.8125,0.83125,0.81625
376,0.8990384340286255,0.75,0.8439781951904297,0.6792104578018189,0.9270833134651184,0.75,0.8263562893867493,0.6388749980926514,0.9114583134651184,0.875,0.8277083325386048,0.814375
377,0.9386792182922364,0.7045454382896423,0.8427159404754638,0.6722393035888672,0.9583333134651184,0.578125,0.8244812893867492,0.6294999980926513,0.8958333134651184,0.953125,0.8249999976158142,0.8125
378,0.8605769276618958,0.6041666865348816,0.8377934908866882,0.6677631139755249,0.8265306353569031,0.6499999761581421,0.820314621925354,0.6263749980926514,0.8125,0.796875,0.8204166626930237,0.81
379,0.8529411554336548,0.692307710647583,0.8484627223014831,0.6810964465141296,0.859375,0.734375,0.8323979568481445,0.6407499980926513,0.84375,0.84375,0.8316666626930237,0.8225
380,0.8605769276618958,0.75,0.8433326697349548,0.6730964469909668,0.796875,0.625,0.8263562917709351,0.6338749980926514,0.828125,0.75,0.825208330154419,0.81625
381,0.906862735748291,0.7692307829856873,0.8453245067596435,0.6803821611404419,0.9010416865348816,0.625,0.8267729592323303,0.6332499980926514,0.8697916865348816,0.84375,0.8254166626930237,0.81375
382,0.7924528121948242,0.6136363744735718,0.8416706609725952,0.6878821611404419,0.7708333134651184,0.53125,0.8240646266937256,0.6319999980926514,0.7604166865348816,0.796875,0.8216666626930237,0.8125
383,0.8284313678741455,0.75,0.8430893850326538,0.6916700387001038,0.7916666865348816,0.65625,0.8251062941551208,0.6357499980926513,0.796875,0.78125,0.8229166626930237,0.814375
384,0.8163265585899353,0.6499999761581421,0.846689383983612,0.6966700387001038,0.8072916865348816,0.609375,0.8292729616165161,0.6413749980926514,0.8229166865348816,0.765625,0.8268749976158142,0.820625
385,0.7649999856948853,0.625,0.8464972257614136,0.6993074011802674,0.7395833134651184,0.53125,0.8303146290779114,0.6457499980926513,0.7447916865348816,0.6875,0.8287499976158142,0.82125
386,0.7395833134651184,0.5,0.8446437311172486,0.6993074011802674,0.6979166865348816,0.453125,0.8280229640007019,0.6457499980926513,0.7395833134651184,0.671875,0.8268749976158142,0.818125
387,0.817307710647583,0.75,0.8476662993431091,0.7078388690948486,0.795918345451355,0.6499999761581421,0.8311479640007019,0.6482499980926514,0.7760416865348816,0.78125,0.8297916650772095,0.82
388,0.84375,0.734375,0.8448876476287842,0.7043388676643372,0.8854166865348816,0.71875,0.8273979640007019,0.6494999980926514,0.859375,0.859375,0.8285416650772095,0.816875
389,0.8382353186607361,0.6538461446762085,0.83931072473526,0.6951722002029419,0.8177083134651184,0.578125,0.8194812989234924,0.6351249980926513,0.8020833134651184,0.84375,0.8214583325386048,0.8125
390,0.8469387888908386,0.8166666626930237,0.830032787322998,0.6869903826713561,0.828125,0.65625,0.8084396338462829,0.6338749980926514,0.8333333134651184,0.875,0.8133333325386047,0.801875
391,0.9567307829856871,0.9583333134651184,0.8278097105026245,0.6892522859573365,0.9791666865348816,0.78125,0.8074617409706115,0.6309999990463256,0.96875,0.96875,0.814375,0.803125
392,0.7295918464660645,0.550000011920929,0.820484516620636,0.6806508862972259,0.7135416865348816,0.53125,0.8016284084320069,0.6247499990463257,0.703125,0.71875,0.805625,0.791875
393,0.8100000023841858,0.7321428656578064,0.819530827999115,0.6833175528049469,0.7760416865348816,0.671875,0.8007950758934022,0.6253749990463257,0.8020833134651184,0.78125,0.8052083325386047,0.793125
394,0.7932692170143127,0.625,0.8097869300842285,0.6745483219623566,0.75,0.625,0.7918367409706115,0.6166249990463257,0.7395833134651184,0.75,0.7964583325386048,0.784375
395,0.879807710647583,0.7083333134651184,0.810741879940033,0.6826695334911347,0.8541666865348816,0.734375,0.7935034084320068,0.6191249990463257,0.8697916865348816,0.859375,0.7985416650772095,0.785
396,0.949999988079071,0.875,0.8040197205543518,0.669942260980606,0.921875,0.75,0.7860034084320069,0.6122499990463257,0.9479166865348816,0.96875,0.7920833325386047,0.77625
397,0.7549999952316284,0.6428571343421936,0.8063666582107544,0.6739422619342804,0.7604166865348816,0.703125,0.7866284084320069,0.6203749990463256,0.7708333134651184,0.75,0.7939583325386047,0.78125
398,0.8970588445663452,0.75,0.8118450903892517,0.6827884161472321,0.8541666865348816,0.6875,0.7922534084320069,0.6272499990463257,0.890625,0.828125,0.8006249976158142,0.788125
399,0.948113203048706,0.8863636255264282,0.8167715620994568,0.6966345703601837,0.9322916865348816,0.75,0.7980867409706116,0.6284999990463257,0.9375,0.9375,0.8052083325386047,0.79625
400,0.795918345451355,0.5166666507720947,0.8165792536735534,0.6978845703601837,0.7395833134651184,0.65625,0.7970833396911621,0.619375,0.7864583134651184,0.734375,0.8056249976158142,0.798125
401,0.7596153616905212,0.5208333134651184,0.8167508220672608,0.694663416147232,0.7291666865348816,0.390625,0.7955442237854004,0.6146250009536743,0.734375,0.765625,0.8049999976158142,0.794375
402,0.7067307829856873,0.5,0.8146499800682068,0.6945095694065094,0.6822916865348816,0.546875,0.7945025587081909,0.6146250009536743,0.6927083134651184,0.6875,0.8024999976158143,0.790625
403,0.8050000071525574,0.6607142686843872,0.8160785508155822,0.6911762368679046,0.8020833134651184,0.578125,0.795127558708191,0.6177500009536743,0.8385416865348816,0.828125,0.8029166650772095,0.78875
404,0.6698113083839417,0.4772727191448211,0.8055644226074219,0.6761762368679046,0.7135416865348816,0.578125,0.7840858912467956,0.6046250009536743,0.625,0.5625,0.7922916650772095,0.7775
405,0.8367347121238708,0.8166666626930237,0.8116748666763306,0.684945467710495,0.7760416865348816,0.640625,0.7901275563240051,0.6096250009536743,0.8177083134651184,0.78125,0.7989583325386047,0.783125
406,0.6632652878761292,0.550000011920929,0.8098871111869812,0.6803264200687409,0.6770833134651184,0.40625,0.7880442214012146,0.6090000009536743,0.6510416865348816,0.625,0.7972916674613952,0.78125
407,0.8163265585899353,0.8166666626930237,0.8132583832740784,0.6879930865764617,0.8125,0.59375,0.7945025539398194,0.6065000009536743,0.8125,0.8125,0.8033333349227906,0.785
408,0.6603773832321167,0.4318181872367859,0.8118396592140198,0.6896597540378571,0.6041666865348816,0.484375,0.7924192190170288,0.6021250009536743,0.6354166865348816,0.5625,0.8002083349227905,0.783125
